JobName, Success, Time start, time schedule, Time start Exec, Time End Exec, Tier, Type
Job79,1,181.779156,1000.013454,1000.013661,84374.765966,CERN,jobInfo->type
Job234,1,670.798610,1000.023404,1000.024486,84655.036023,RAL,jobInfo->type
Job188,1,514.227009,1000.016909,1000.017991,84730.810639,GRIDKA,jobInfo->type
Job128,1,329.313310,1000.014744,1000.015826,85069.177200,CNAF,jobInfo->type
Job147,1,383.661423,1000.014744,1000.015826,85191.446312,CNAF,jobInfo->type
Job138,1,361.827242,1000.014744,1000.015826,85345.143782,CNAF,jobInfo->type
Job290,1,839.467376,29000.023404,29002.923868,86106.900313,GRIDKA,jobInfo->type
Job207,1,585.931081,1000.016909,1000.017991,86273.120359,GRIDKA,jobInfo->type
Job130,1,333.516045,1000.014744,1000.015826,86326.478737,CNAF,jobInfo->type
Job110,1,273.004956,1000.013454,1000.013661,86337.982985,CERN,jobInfo->type
Job299,1,866.164744,28000.030981,28004.111520,87236.491398,RAL,jobInfo->type
Job36,1,70.704504,1000.013454,1000.013661,87336.776167,CERN,jobInfo->type
Job123,1,315.730464,1000.013454,1000.013661,87379.123146,CERN,jobInfo->type
Job237,1,678.102857,54000.036393,54052.022056,87975.824826,PIC,jobInfo->type
Job372,1,1109.064561,64000.017991,64029.216865,88108.101095,CERN,jobInfo->type
Job259,1,746.486197,1000.023404,1000.024486,88109.234485,RAL,jobInfo->type
Job214,1,596.150019,1000.023404,1000.024486,88326.937565,RAL,jobInfo->type
Job101,1,240.903939,1000.013454,1000.013661,89042.878306,CERN,jobInfo->type
Job23,1,48.634181,1000.012165,1000.013247,89069.905365,RRCKI,jobInfo->type
Job341,1,1030.943232,68000.043971,68017.111164,89169.515560,RAL,jobInfo->type
Job254,1,726.675934,1000.023404,1000.024486,89450.659584,RAL,jobInfo->type
Job241,1,699.520549,1000.023404,1000.024486,89756.863656,RAL,jobInfo->type
Job242,1,702.038449,1000.023404,1000.024486,91018.204822,RAL,jobInfo->type
Job117,1,306.910385,1000.013454,1000.013661,91029.959003,CERN,jobInfo->type
Job46,1,102.985332,1000.013454,1000.013661,91164.920133,CERN,jobInfo->type
Job70,1,160.855528,1000.013454,1000.013661,91243.493702,CERN,jobInfo->type
Job215,1,596.723822,1000.023404,1000.024486,91741.171181,RAL,jobInfo->type
Job145,1,378.434547,1000.014744,1000.015826,92300.818072,CNAF,jobInfo->type
Job122,1,314.552697,1000.013454,1000.013661,92307.406499,CERN,jobInfo->type
Job274,1,770.834559,1000.023404,1000.024486,92467.091321,RAL,jobInfo->type
Job332,1,1006.529699,37000.036393,37000.037476,92581.150465,IN2P3,jobInfo->type
Job374,1,1116.614355,69000.045053,69004.125592,92646.742447,RAL,jobInfo->type
Job107,1,252.374911,1000.013454,1000.013661,92941.128559,CERN,jobInfo->type
Job370,1,1103.085562,56000.030981,56003.064117,93160.916080,CNAF,jobInfo->type
Job211,1,589.031109,1000.023404,1000.024486,93399.705699,RAL,jobInfo->type
Job218,1,608.267294,1000.023404,1000.024486,93634.864640,RAL,jobInfo->type
Job199,1,554.271261,1000.016909,1000.017991,93755.932471,GRIDKA,jobInfo->type
Job39,1,79.348929,1000.013454,1000.013661,94113.115296,CERN,jobInfo->type
Job235,1,672.189072,1000.023404,1000.024486,94337.329997,RAL,jobInfo->type
Job280,1,792.349535,19000.026651,19000.027734,94630.727127,RAL,jobInfo->type
Job226,1,631.975086,49000.033146,49003.079471,94790.250551,PIC,jobInfo->type
Job348,1,1056.367313,58000.016560,58029.215433,95118.873182,CERN,jobInfo->type
Job265,1,755.011733,1000.023404,1000.024486,95713.757162,RAL,jobInfo->type
Job255,1,728.291065,1000.023404,1000.024486,95903.420984,RAL,jobInfo->type
Job161,1,437.460012,1000.014744,1000.015826,96235.684836,CNAF,jobInfo->type
Job164,1,449.654309,1000.014744,1000.015826,96776.168712,CNAF,jobInfo->type
Job95,1,236.191006,1000.013454,1000.013661,97146.619000,CERN,jobInfo->type
Job25,1,52.561968,1000.012165,1000.013247,97377.588072,RRCKI,jobInfo->type
Job22,1,48.047494,1000.012165,1000.013247,97416.796227,RRCKI,jobInfo->type
Job33,1,67.516950,1000.013454,1000.013661,97630.835311,CERN,jobInfo->type
Job279,1,791.243380,8000.025569,8000.026651,98311.444269,RAL,jobInfo->type
Job181,1,500.256579,1000.016909,1000.017991,98396.801279,GRIDKA,jobInfo->type
Job9,1,24.760278,1000.012165,1000.013247,98713.486839,RRCKI,jobInfo->type
Job66,1,150.756638,1000.013454,1000.013661,98852.338280,CERN,jobInfo->type
Job325,1,985.632174,34000.026651,34000.027734,99162.719487,GRIDKA,jobInfo->type
Job56,1,129.777771,1000.013454,1000.013661,99585.685490,CERN,jobInfo->type
Job12,1,35.901098,1000.012165,1000.013247,99681.737650,RRCKI,jobInfo->type
Job287,1,830.327198,76000.043971,76003.090296,99944.242429,PIC,jobInfo->type
Job277,1,779.051120,64000.040723,64000.822048,100253.748148,PIC,jobInfo->type
Job176,1,489.080459,1000.014744,1000.015826,100423.395589,CNAF,jobInfo->type
Job442,1,1360.166664,84000.050466,84003.499973,100469.142999,RAL,jobInfo->type
Job206,1,585.346015,1000.016909,1000.017991,100587.208932,GRIDKA,jobInfo->type
Job379,1,1129.046766,66000.018198,66031.816802,100629.613233,CERN,jobInfo->type
Job96,1,238.654406,1000.013454,1000.013661,100773.785570,CERN,jobInfo->type
Job306,1,892.593019,70000.017577,70000.716486,100924.126480,RRCKI,jobInfo->type
Job387,1,1149.453547,73000.046136,73031.099436,100950.874455,RAL,jobInfo->type
Job283,1,808.528864,75000.042888,75001.563885,100995.884687,PIC,jobInfo->type
Job309,1,915.776863,29000.036393,29000.037476,101039.742498,SARA,jobInfo->type
Job152,1,408.343931,1000.014744,1000.015826,101101.336489,CNAF,jobInfo->type
Job405,1,1212.333643,71000.019074,71028.735743,101161.535555,CERN,jobInfo->type
Job339,1,1027.386721,72000.018660,72003.864197,101224.723125,RRCKI,jobInfo->type
Job347,1,1056.324787,75000.020825,75037.206491,101226.835307,RRCKI,jobInfo->type
Job334,1,1008.055046,44000.038558,44017.105752,102059.184040,RAL,jobInfo->type
Job278,1,782.923843,66000.041806,66023.357361,102168.794634,PIC,jobInfo->type
Job340,1,1029.234431,52000.042888,52027.131424,102616.132790,RAL,jobInfo->type
Job373,1,1110.241108,62000.032064,62003.587622,103400.082491,CNAF,jobInfo->type
Job91,1,218.086127,1000.013454,1000.013661,103437.634076,CERN,jobInfo->type
Job106,1,247.140368,1000.013454,1000.013661,103762.970214,CERN,jobInfo->type
Job302,1,879.081022,27000.029899,27000.030981,104712.823933,IN2P3,jobInfo->type
Job141,1,367.790789,1000.014744,1000.015826,105123.650864,CNAF,jobInfo->type
Job346,1,1054.891060,73000.019742,73022.831325,105605.419171,RRCKI,jobInfo->type
Job54,1,125.263692,1000.013454,1000.013661,105766.123174,CERN,jobInfo->type
Job32,1,65.291696,1000.013454,1000.013661,106129.893806,CERN,jobInfo->type
Job288,1,831.431415,22000.028816,22000.029899,106456.455809,RAL,jobInfo->type
Job20,1,47.045902,1000.012165,1000.013247,106620.522632,RRCKI,jobInfo->type
Job27,1,56.126878,1000.013454,1000.013661,106806.650579,CERN,jobInfo->type
Job116,1,305.565776,1000.013454,1000.013661,106861.299929,CERN,jobInfo->type
Job420,1,1266.243968,78000.019902,78063.616901,106881.427439,CERN,jobInfo->type
Job223,1,621.501222,1000.023404,1000.024486,106916.205403,RAL,jobInfo->type
Job323,1,972.821396,88000.047218,88000.828543,107347.852263,PIC,jobInfo->type
Job203,1,564.026282,1000.016909,1000.017991,107431.341052,GRIDKA,jobInfo->type
Job179,1,495.573676,1000.014744,1000.015826,107486.883125,CNAF,jobInfo->type
Job191,1,525.603167,1000.016909,1000.017991,107637.881795,GRIDKA,jobInfo->type
Job60,1,137.854187,1000.013454,1000.013661,107713.542487,CERN,jobInfo->type
Job194,1,531.513151,1000.016909,1000.017991,107806.267235,GRIDKA,jobInfo->type
Job201,1,559.044944,1000.016909,1000.017991,107860.153830,GRIDKA,jobInfo->type
Job336,1,1014.307677,50000.041806,50017.108999,108043.369040,RAL,jobInfo->type
Job345,1,1052.863496,48000.029899,48000.030981,108411.735934,GRIDKA,jobInfo->type
