JobName, Success, Time start, time schedule, Time start Exec, Time End Exec, Tier
Job212,1,87544.133062,88000.102695,90205.543067,119702.402861,GRIDKA
Job318,1,88062.183047,89000.199847,89130.192773,119825.935218,RAL
Job287,1,87902.870728,88000.114241,88471.890886,119976.438166,IN2P3
Job229,1,87607.477128,88000.102695,90387.393930,120057.885260,GRIDKA
Job228,1,87604.171804,88000.102695,89712.283731,120483.105606,GRIDKA
Job348,1,88277.137561,94000.206497,94243.570105,120681.238315,SARA
Job226,1,87602.372192,88000.102695,89712.283731,121279.656383,GRIDKA
Job263,1,87785.625689,88000.112076,88580.775781,121491.401016,CNAF
Job322,1,88088.260611,89000.205259,90522.335814,121969.879450,SARA
Job402,1,88493.157067,104000.107646,104207.445251,122213.107016,CERN
Job278,1,87862.452119,88000.114241,88078.765950,122609.878198,IN2P3
Job343,1,88228.076412,89000.205259,89226.919125,122683.179262,SARA
Job387,1,88453.191624,99000.249641,99015.633505,122878.361391,RAL
Job361,1,88340.007180,93000.218249,93011.025078,122954.465009,RAL
Job323,1,88095.823454,91000.093621,91366.556982,123027.751138,RRCKI
Job214,1,87547.890714,88000.102695,90205.543067,123295.821163,GRIDKA
Job296,1,87946.246427,88000.195517,89271.469056,123340.269087,RAL
Job147,1,797.962249,1000.019074,1000.020156,123625.233452,IN2P3
Job389,1,88460.303637,101000.107232,101203.722367,123678.625267,CERN
Job90,1,457.772552,1000.013454,1000.013661,123847.311659,CERN
Job337,1,88189.111044,89000.205259,90459.118710,124163.017042,SARA
Job325,1,88117.807939,89000.199847,89274.639754,124312.382037,RAL
Job62,1,292.729860,1000.013454,1000.013661,124314.108449,CERN
Job385,1,88436.119166,99000.121973,99184.576476,124356.432413,IN2P3
Job301,1,87990.820989,88000.195517,89271.469056,124770.643186,RAL
Job473,1,88809.736336,122000.121097,122010.373929,124779.956232,GRIDKA
Job462,1,88785.177360,118000.119553,118016.411566,125522.914554,CERN
Job383,1,88422.633171,99000.107025,99204.656348,125586.943197,CERN
Job469,1,88805.118445,121000.120015,121020.357523,125752.235621,GRIDKA
Job400,1,88488.777002,106000.115540,106388.459649,129243.413787,CNAF
Job307,1,88012.044832,89000.205259,90330.294034,129299.615798,SARA
Job478,1,88820.948468,123000.214445,123208.678105,129446.232742,SARA
Job395,1,88481.216549,105000.102281,105035.390821,129931.133276,RRCKI
Job303,1,88006.404632,89000.103777,90440.097345,130011.867649,GRIDKA
Job391,1,88469.785558,103000.107439,103033.868588,130291.629718,CERN
Job481,1,88836.903404,124000.287527,124014.477918,130396.944664,RAL
Job335,1,88171.785687,89000.205259,90526.456222,130416.326820,SARA
Job440,1,88654.333837,113000.118471,113208.512185,131086.944831,CERN
Job239,1,87658.124303,88000.102695,90366.560175,131280.544444,GRIDKA
Job375,1,88374.768704,97000.207734,97027.645465,132582.601364,SARA
Job364,1,88342.468995,94000.095532,94227.876046,132847.301997,CERN
Job416,1,88545.026500,108000.261548,108216.476506,132926.023853,RAL
Job460,1,88782.107236,117000.283198,117041.046366,133057.526932,RAL
Job444,1,88675.620575,114000.116045,114185.055670,133221.465961,PIC
Job427,1,88594.425360,110000.129216,110010.389624,133510.641501,CNAF
Job367,1,88355.512233,94000.227991,94011.040232,134812.441778,RAL
Job493,1,88951.156123,130000.121765,130011.700223,135103.614740,RRCKI
Job443,1,88669.197140,114000.134808,114160.534080,135528.480326,CNAF
Job306,1,88011.128206,90000.104860,90123.126932,135547.668310,GRIDKA
Job486,1,88893.091790,125000.120174,125208.513889,135546.228375,CERN
Job267,1,87798.798645,88000.195517,118533.377481,135596.758333,RAL
Job230,1,87608.916535,88000.102695,88336.055306,136042.455279,GRIDKA
Job463,1,88787.287091,119000.284280,119016.577168,136202.365891,RAL
Job407,1,88514.503286,107000.104446,107184.558948,136508.346357,RRCKI
Job452,1,88717.687651,115000.281033,115290.356879,137084.149988,RAL
Job410,1,88522.476605,107000.259383,107184.320261,137243.076804,RAL
Job449,1,88702.146073,115000.211198,115160.144080,137863.456508,SARA
Job450,1,88709.695428,115000.142205,115020.379713,137914.941503,IN2P3
Job211,1,87543.357401,88000.092746,88123.777300,137953.810937,CERN
Job423,1,88585.275527,109000.263713,109046.557395,138473.672674,RAL
Job201,1,87484.813794,88000.092746,88141.943287,138480.684468,CERN
Job466,1,88796.539815,119000.143288,119184.597790,139608.654694,IN2P3
Job479,1,88821.908794,123000.286445,123011.449544,140811.261587,RAL
Job482,1,88840.165047,124000.122179,124207.052149,140893.097409,GRIDKA
Job234,1,87626.208930,88000.112076,88102.366725,141358.968066,CNAF
Job437,1,88648.551533,113000.133545,113010.387460,141627.078807,CNAF
Job438,1,88650.115495,113000.141123,113206.995502,141812.945050,IN2P3
Job439,1,88650.404023,113000.270208,113184.326756,142775.593879,RAL
Job202,1,87491.217594,88000.102695,89712.283731,142795.016234,GRIDKA
Job431,1,88630.137347,111000.114602,111020.352110,143097.378773,GRIDKA
Job429,1,88610.151632,111000.118264,111160.049188,143274.979478,CERN
Job456,1,88743.935794,117000.119346,117016.411359,143312.790001,CERN
Job517,1,89060.191801,137000.123930,137012.549902,143451.813289,RRCKI
Job472,1,88809.557278,121000.212280,121020.654715,144328.165451,SARA
Job428,1,88601.023041,110000.138958,110206.993337,145665.756763,IN2P3
Job445,1,88676.055967,115000.135891,115020.373399,145969.504754,CNAF
Job467,1,88800.174586,120000.118932,120208.970135,147289.941870,GRIDKA
Job529,1,89123.513350,141000.133004,141011.393923,148258.244772,GRIDKA
Job279,1,87869.435915,88000.112076,88000.113159,149808.234878,CNAF
Job401,1,88490.226454,106000.115540,106060.825899,150587.256414,CNAF
Job269,1,87804.298765,88000.112076,88000.113159,151055.136888,CNAF
Job540,1,89192.649365,146000.142656,146160.029382,151781.528701,CNAF
Job501,1,89000.361122,131000.128674,131208.247435,152961.334103,GRIDKA
Job454,1,88736.018143,116000.119139,116016.411152,153432.771123,CERN
Job506,1,89021.100197,132000.120795,132203.735931,153984.932439,CERN
Job276,1,87850.071469,88000.112076,88000.113159,155038.911278,CNAF
Job252,1,87721.066497,88000.112076,88000.113159,155422.429396,CNAF
Job504,1,89015.027821,132000.129757,132238.544976,155993.645911,GRIDKA
Job210,1,87539.710343,88000.092746,88000.092953,156205.112449,CERN
Job499,1,88995.708233,130000.216881,130042.546437,157659.030763,SARA
Job195,1,87467.310880,88000.091456,88000.092539,157722.000627,RRCKI
Job246,1,87690.387776,88000.102695,88000.108107,158338.257862,GRIDKA
Job295,1,87943.829318,88000.195517,114683.582263,158418.928017,RAL
Job441,1,88662.679249,114000.118678,114021.720733,158755.072156,CERN
Job420,1,88569.335994,109000.263713,109207.464937,160200.354559,RAL
Job514,1,89050.738516,136000.130839,136023.277680,160990.655511,GRIDKA
Job496,1,88972.641607,130000.138326,130163.392209,161327.564844,CNAF
Job523,1,89096.765516,138000.296187,138021.359207,161803.954142,RAL
Job203,1,87492.264163,88000.092746,88000.092953,162311.625570,CERN
Job370,1,88363.231904,95000.112437,95000.120015,162684.293280,GRIDKA
Job404,1,88499.879882,106000.103363,106203.719374,163229.501568,RRCKI
Job461,1,88784.634692,117000.283198,117032.868974,164028.460071,RAL
Job545,1,89228.133054,151000.144821,151014.335212,164842.978244,CNAF
Job538,1,89174.649287,144000.125013,144011.698058,164994.995475,RRCKI
Job417,1,88546.234338,109000.113520,109027.551096,165026.158220,GRIDKA
Job526,1,89113.079392,139000.297270,139023.444111,165089.715355,RAL
Job490,1,88931.897726,125000.288610,125021.351629,166097.005850,RAL
Job516,1,89057.379072,136000.140491,136014.330882,166868.663798,CNAF
Job519,1,89068.864936,138000.220128,138020.662563,166885.765743,SARA
Job266,1,87798.625255,88000.112076,88000.113159,167469.487691,CNAF
Job513,1,89050.214735,136000.121209,136161.649790,167907.984547,CERN
Job520,1,89068.941147,137000.295105,137169.609919,168113.290231,RAL
Job331,1,88157.983718,89000.205259,89000.206342,168179.959931,SARA
Job360,1,88335.810221,93000.095325,93000.095532,168435.453451,CERN
Job451,1,88716.141100,115000.112023,115012.537995,168647.852425,RRCKI
Job254,1,87736.193857,88000.112076,88000.113159,168791.606761,CNAF
Job353,1,88309.935791,91000.207424,91000.215002,168859.268031,RAL
Job470,1,88808.808727,120000.285362,120014.475753,169659.022270,RAL
Job281,1,87872.718367,88000.114241,88000.115324,170163.191569,IN2P3
Job381,1,88419.751952,98000.106818,98000.107025,170396.390083,CERN
Job512,1,89043.763372,135000.292940,135011.865985,170569.995346,RAL
Job505,1,89016.853043,134000.119293,134010.372124,171005.338305,PIC
Job271,1,87830.419626,88000.112076,88000.113159,171034.828096,CNAF
Job259,1,87773.085204,88000.112076,88000.113159,171331.385642,CNAF
Job292,1,87934.725147,88000.195517,88000.200929,171333.361011,RAL
Job282,1,87877.250848,88000.114241,88000.115324,171392.857892,IN2P3
Job251,1,87720.405957,88000.109551,88000.110994,171613.894040,PIC
Job222,1,87585.021019,88000.092746,88000.092953,171802.454304,CERN
Job302,1,87994.831854,88000.195517,88000.200929,172538.711996,RAL
Job475,1,88816.138706,122000.213362,122160.145162,172842.201374,SARA
Job280,1,87870.844951,88000.114241,88000.115324,173010.828482,IN2P3
Job268,1,87799.081624,88000.112076,88000.113159,173051.576459,CNAF
Job327,1,88127.656112,89000.199847,89000.204177,173240.451292,RAL
Job196,1,87468.394876,88000.091456,88000.092539,173648.014475,RRCKI
Job250,1,87717.349199,88000.109551,88000.110994,173842.382468,PIC
Job352,1,88307.060710,91000.207424,91000.215002,173971.787370,RAL
Job534,1,89159.942274,142000.151948,142228.385027,174403.436359,IN2P3
Job577,1,89372.068370,168000.155646,168027.593222,174426.326774,CNAF
Job533,1,89151.921302,142000.141574,142042.266530,174550.427457,CNAF
Job498,1,88989.609980,130000.216881,130230.498592,174676.249722,SARA
Job397,1,88485.604767,103000.251806,103000.252888,175061.964940,RAL
Job204,1,87504.226178,88000.092746,88000.092953,175425.235061,CERN
Job579,1,89384.214197,169000.224458,169011.387556,175630.993543,SARA
Job207,1,87520.611572,88000.092746,88000.092953,175768.660574,CERN
Job359,1,88332.914873,92000.213919,92000.220414,175816.796221,RAL
Job345,1,88239.603717,90000.115324,90000.116406,175990.735903,IN2P3
Job365,1,88350.352909,94000.112798,94000.113881,176070.291444,PIC
Job532,1,89151.851594,142000.141574,142158.818474,176269.749882,CNAF
Job273,1,87848.805077,88000.112076,88000.113159,176569.949899,CNAF
